customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
48532662,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,738.0,No
64877191,Female,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.88,3096.36,Yes
34156684,Male,0,No,No,25,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,1397.5,No
28176954,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),103.51,5594.72,Yes
96104027,Male,0,No,No,69,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,58.82,4117.4,No
96688655,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.81,1201.59,No
66420024,Female,0,No,Yes,16,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),39.46,670.82,Yes
60259293,Male,0,No,No,69,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,105.65,7395.5,No
61335545,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),48.11,432.99,No
70201634,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,59.66,2744.36,No
60666702,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,60.92,365.52,No
60418290,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),52.53,3572.04,Yes
20770971,Male,0,No,Yes,15,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),79.16,1266.56,No
98824290,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),123.16,3571.64,No
82383656,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.55,3548.55,No
27849589,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.64,6435.52,No
97715861,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.08,2546.96,No
56676884,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),81.15,3229.77,No
25922674,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.05,6890.65,No
33954324,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),63.04,1500.35,No
82109613,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),69.88,422.77,No
62755436,Male,0,No,No,39,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.91,3716.4,No
80980044,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,115.9,8113.0,No
27092236,Male,0,No,No,57,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.61,6125.38,No
39888974,Female,0,Yes,No,13,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),31.97,447.58,No
10466177,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.1,3604.5,No
13051483,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),51.81,310.86,No
50045602,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),60.36,1388.28,No
72143331,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.9,1915.8,Yes
83074216,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,62.01,1054.17,No
66925500,Male,0,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,44.48,3113.6,Yes
81394920,Male,1,No,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),65.19,1825.32,No
60905625,Female,0,No,No,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,84.78,1102.14,No
40824989,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.48,2275.92,Yes
43220503,Female,1,No,No,44,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,96.56,4345.2,Yes
71824078,Female,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.39,1107.8,No
56460773,Female,0,No,Yes,57,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,19.32,1120.56,Yes
30820038,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),117.9,6366.6,No
46997080,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.44,5532.16,No
35297417,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.83,4567.16,No
25145751,Male,0,No,No,42,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.18,3705.74,No
14324134,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),77.73,1399.14,No
98610233,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,99.75,5366.55,No
66269520,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.31,3018.6,No
92533595,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.67,6650.57,No
12099943,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,80.68,80.68,No
42301683,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.95,2736.15,Yes
37659807,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.29,2709.21,Yes
19031632,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,77.53,2713.55,Yes
23542127,Female,0,No,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.76,4271.92,No
89717834,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.68,3348.8,Yes
14506531,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),56.13,493.94,Yes
69920305,Male,1,No,No,36,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,39.08,1445.96,No
90233330,Female,0,No,No,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,86.95,5199.61,No
16533225,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),133.22,7460.32,No
42847661,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.69,932.28,No
15937353,Male,0,No,No,70,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,65.65,4661.15,No
63991141,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,123.66,8779.86,Yes
68916591,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),83.79,335.16,Yes
41452485,Female,0,No,No,60,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,65.55,3998.55,No
82445335,Female,0,Yes,No,44,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),121.47,5466.15,No
39161379,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),47.87,2393.5,No
17575790,Female,0,No,Yes,49,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.0,3000.0,Yes
28808678,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),80.18,3852.65,Yes
77631755,Female,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,154.77,3559.71,No
48824283,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,42.23,337.84,No
41428626,Female,1,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.98,1045.22,Yes
87324220,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,76.79,3301.97,No
52802529,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,114.69,6078.57,No
87507357,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.1,582.6,No
90251151,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.81,1195.44,No
53038943,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.54,497.56,No
41796721,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,50.34,2617.68,Yes
50502136,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,73.13,5104.47,No
29228089,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.41,317.64,Yes
98612211,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),62.75,3639.5,No
79961132,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,62.0,2294.0,No
39667854,Female,0,Yes,No,47,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.76,2967.57,No
65507111,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,88.14,3437.46,No
50332555,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,80.46,5310.36,No
46930534,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,88.67,1152.71,No
18181595,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.26,5297.16,Yes
84721440,Male,0,No,No,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),18.0,1080.0,No
89412216,Male,1,No,No,40,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.32,2883.12,No
33505978,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,49.9,1586.82,No
94019376,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),117.45,6107.4,No
67337891,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),35.59,177.95,No
84605013,Female,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,18.0,1206.0,No
76521096,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,93.71,6184.86,Yes
16292676,Male,0,Yes,Yes,51,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.37,4023.24,Yes
56226575,Female,1,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.15,3618.52,No
96344420,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),82.15,2382.35,No
61157708,Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67.24,2558.48,No
80392240,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,56.18,3932.6,No
52779814,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),75.01,600.08,No
65878146,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,38.17,2252.03,No
64795619,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,114.47,6295.85,Yes
30027648,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.43,100.86,Yes
50250352,Female,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.54,872.04,No
60527631,Female,0,No,No,62,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.63,5142.69,No
34679818,Male,0,No,Yes,16,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),45.2,768.4,No
82199509,Male,1,No,No,58,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),105.84,6244.56,No
73554620,Male,0,No,No,15,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,288.0,No
42342202,Female,1,No,No,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),20.5,1189.0,No
40245233,Male,1,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.84,3765.76,Yes
50364158,Male,1,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,73.91,3699.2,Yes
29374563,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),47.82,1243.32,No
72146184,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,62.02,1054.34,Yes
17734153,Female,0,No,No,45,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,121.88,5606.48,No
85482164,Female,1,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,48.97,3329.96,No
65388634,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,21.7,1085.0,No
65902739,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.01,2709.43,Yes
84797762,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,36.03,1722.23,No
81134297,Female,0,Yes,Yes,67,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,87.24,5932.32,No
27997624,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.91,1617.54,No
62132722,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.0,1650.0,Yes
42595918,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,81.34,5840.21,No
44224936,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,37.92,684.46,Yes
37291394,Male,1,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,98.33,5014.83,Yes
54327148,Male,0,No,No,17,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.98,943.04,No
96799390,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,120.37,6957.39,No
20612653,Male,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.31,3859.84,No
70369365,Male,0,No,No,70,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,56.49,4010.79,No
59805178,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,64.1,3653.7,No
22410307,Female,1,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.57,1471.18,Yes
81891784,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),113.38,6689.42,No
35566010,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,80.73,5408.91,No
16917129,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,134.1,2011.5,Yes
46032304,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.34,1178.84,No
60622628,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.87,3065.76,No
91197624,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,36.76,514.64,Yes
90922827,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,54.88,493.92,No
15307982,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,50.2,351.4,Yes
19768947,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.99,1429.45,No
35254849,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,98.06,1176.72,No
88864147,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.75,1491.75,Yes
85007641,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,58.0,4234.0,Yes
39127464,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),79.63,637.04,No
74343201,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,57.6,2419.2,Yes
38036618,Female,0,No,Yes,36,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.27,2340.99,No
54689713,Female,1,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),85.17,1703.4,No
50693207,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.49,69.49,No
12058055,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),70.51,634.59,No
38428357,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,432.0,No
35504548,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.63,3222.15,Yes
25745913,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.1,3927.6,No
74279671,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,100.79,403.16,Yes
42560305,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),54.0,1566.0,No
91121400,Female,0,No,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.31,1588.96,Yes
37449289,Male,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.97,663.76,Yes
63235053,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.04,1717.56,No
42122457,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),60.93,3521.75,No
84098828,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.0,804.0,No
53166435,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.0,792.9,Yes
47991562,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),75.84,288.19,No
61091554,Female,1,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,36.3,907.5,No
72579077,Male,0,No,No,69,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,38.33,2683.1,No
81625307,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.68,5003.56,Yes
97069904,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.66,2326.74,No
58219001,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,40.0,960.0,No
51395738,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.56,447.36,No
45106207,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,44.25,3177.15,No
58270683,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.17,1459.82,No
78829070,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.3,5054.4,Yes
76743428,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,74.81,5012.27,No
72546007,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,79.92,159.84,No
23234972,Male,0,Yes,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),117.03,4447.14,No
73013937,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.02,2520.8,No
52980983,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.98,2854.88,Yes
37263310,Female,0,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.45,1080.45,Yes
59755172,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),125.52,4393.2,No
51999682,Female,0,No,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.14,4498.38,No
65556767,Male,1,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.08,2524.8,No
16135823,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.0,1705.7,No
85500790,Male,1,Yes,No,64,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.33,3339.02,No
39698906,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),57.7,3635.1,No
29585415,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.87,2734.01,No
12176998,Female,1,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,73.79,3084.42,Yes
45000508,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),31.63,2024.32,No
84264220,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.79,3736.78,Yes
88387434,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),18.0,738.0,No
87731247,Male,1,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),47.24,944.8,No
66046380,Male,1,No,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,100.08,900.72,No
